date,city,hour,demand,avg_fare,avg_duration,avg_rating,available_fleet,day_of_week,month,is_peak
2025-02-10,Bandung,7,1,50369.0,27.8,4.7,219.0,0,2,1
2025-02-10,Bandung,13,1,43983.0,15.8,4.6,318.0,0,2,0
2025-02-10,Bandung,14,1,35904.0,20.6,4.5,294.0,0,2,0
2025-02-10,Bandung,17,1,26182.0,6.9,4.8,258.0,0,2,1
2025-02-10,Bandung,19,1,43835.0,40.2,4.6,233.0,0,2,1
2025-02-10,Bandung,20,1,43044.0,29.8,4.6,292.0,0,2,0
2025-02-10,Bandung,22,1,85127.0,52.6,4.5,338.0,0,2,0
2025-02-10,Bandung,23,1,23837.0,17.6,4.5,315.0,0,2,0
2025-02-10,Jakarta,6,2,64299.5,55.1,4.4,625.0,0,2,1
2025-02-10,Jakarta,9,1,48403.0,52.3,4.8,597.0,0,2,1
2025-02-10,Jakarta,13,2,36492.5,26.7,4.699999999999999,689.5,0,2,0
2025-02-10,Jakarta,17,2,45055.0,25.85,4.5,610.5,0,2,1
2025-02-10,Jakarta,18,1,50044.0,45.9,4.9,647.0,0,2,1
2025-02-10,Jakarta,19,2,69549.5,57.75,4.05,622.0,0,2,1
2025-02-10,Jakarta,21,1,89569.0,41.2,4.8,727.0,0,2,0
2025-02-10,Medan,20,1,50124.0,41.7,4.9,225.0,0,2,0
2025-02-10,Medan,21,1,50965.0,36.9,4.6,238.0,0,2,0
2025-02-10,Semarang,19,1,43905.0,37.8,4.1,114.0,0,2,1
2025-02-10,Surabaya,8,2,64337.5,44.6,4.75,190.5,0,2,1
2025-02-10,Surabaya,17,1,74806.0,56.6,4.4,180.0,0,2,1
2025-02-10,Surabaya,20,1,73992.0,51.2,4.8,276.0,0,2,0
2025-02-11,Bandung,6,1,54294.0,33.9,4.6,237.0,1,2,1
2025-02-11,Bandung,7,1,50391.0,48.4,4.7,235.0,1,2,1
2025-02-11,Bandung,17,1,32568.0,43.3,4.6,218.0,1,2,1
2025-02-11,Bandung,21,1,45687.0,9.4,5.0,295.0,1,2,0
2025-02-11,Jakarta,6,1,31461.0,34.5,4.8,640.0,1,2,1
2025-02-11,Jakarta,9,1,32788.0,49.3,4.8,596.0,1,2,1
2025-02-11,Jakarta,11,3,32339.333333333332,18.133333333333333,4.5,686.6666666666666,1,2,0
2025-02-11,Jakarta,17,1,49690.0,45.2,4.1,635.0,1,2,1
2025-02-11,Jakarta,19,3,65053.333333333336,52.03333333333333,4.233333333333333,621.0,1,2,1
2025-02-11,Medan,6,1,31798.0,36.4,4.2,165.0,1,2,1
2025-02-11,Medan,8,1,10000.0,10.1,4.8,165.0,1,2,1
2025-02-11,Medan,16,2,61609.0,49.45,4.65,127.5,1,2,1
2025-02-11,Medan,17,1,86164.0,55.5,4.3,157.0,1,2,1
2025-02-11,Medan,18,1,50778.0,53.9,4.6,125.0,1,2,1
2025-02-11,Medan,21,1,53636.0,26.8,4.4,230.0,1,2,0
2025-02-11,Medan,23,1,89358.0,34.6,4.4,190.0,1,2,0
2025-02-11,Semarang,7,1,18913.0,26.0,4.5,82.0,1,2,1
2025-02-11,Semarang,9,1,54890.0,45.6,4.3,117.0,1,2,1
2025-02-11,Semarang,22,1,29310.0,16.1,4.5,180.0,1,2,0
2025-02-11,Surabaya,4,1,32391.0,27.3,4.7,265.0,1,2,0
2025-02-11,Surabaya,5,1,28577.0,35.3,4.9,286.0,1,2,0
2025-02-11,Surabaya,12,1,62505.0,36.8,4.1,237.0,1,2,0
2025-02-11,Surabaya,16,1,42923.0,38.4,4.7,159.0,1,2,1
2025-02-11,Surabaya,18,1,96165.0,64.7,4.5,169.0,1,2,1
2025-02-11,Surabaya,21,1,43331.0,9.0,5.0,242.0,1,2,0
2025-02-12,Bandung,8,1,33327.0,47.1,4.1,228.0,2,2,1
2025-02-12,Bandung,15,1,33520.0,22.8,4.4,343.0,2,2,0
2025-02-12,Bandung,16,1,52174.0,40.7,4.6,217.0,2,2,1
2025-02-12,Bandung,20,1,31589.0,21.4,4.8,293.0,2,2,0
2025-02-12,Jakarta,0,2,48161.5,19.85,4.800000000000001,698.0,2,2,0
2025-02-12,Jakarta,3,1,50042.0,49.4,4.3,679.0,2,2,0
2025-02-12,Jakarta,5,1,43919.0,48.8,4.5,696.0,2,2,0
2025-02-12,Jakarta,6,1,15649.0,32.1,4.5,604.0,2,2,1
2025-02-12,Jakarta,7,1,86899.0,55.4,4.0,638.0,2,2,1
2025-02-12,Jakarta,11,1,71512.0,41.7,4.4,670.0,2,2,0
2025-02-12,Jakarta,14,1,33818.0,28.6,5.0,707.0,2,2,0
2025-02-12,Jakarta,17,1,55896.0,37.2,5.0,609.0,2,2,1
2025-02-12,Jakarta,18,1,49287.0,37.9,5.0,617.0,2,2,1
2025-02-12,Jakarta,21,1,73261.0,31.2,4.5,679.0,2,2,0
2025-02-12,Medan,22,2,48606.0,25.4,4.45,218.0,2,2,0
2025-02-12,Surabaya,6,1,30670.0,44.8,4.7,175.0,2,2,1
2025-02-12,Surabaya,9,1,45388.0,41.2,4.3,183.0,2,2,1
2025-02-12,Surabaya,16,1,58653.0,52.9,4.1,176.0,2,2,1
2025-02-12,Surabaya,17,1,10000.0,22.5,4.8,187.0,2,2,1
2025-02-12,Surabaya,18,1,35307.0,26.9,4.4,172.0,2,2,1
2025-02-13,Bandung,10,1,41945.0,21.7,5.0,324.0,3,2,0
2025-02-13,Bandung,15,1,46149.0,44.1,4.7,334.0,3,2,0
2025-02-13,Bandung,18,1,48679.0,31.8,4.5,236.0,3,2,1
2025-02-13,Bandung,19,1,64207.0,38.5,4.3,233.0,3,2,1
2025-02-13,Bandung,20,1,37447.0,30.5,4.3,328.0,3,2,0
2025-02-13,Jakarta,7,2,58124.5,39.150000000000006,4.6,605.0,3,2,1
2025-02-13,Jakarta,8,2,38531.0,41.150000000000006,4.35,642.5,3,2,1
2025-02-13,Jakarta,16,2,47918.5,48.55,4.15,615.0,3,2,1
2025-02-13,Jakarta,18,1,47965.0,41.8,4.6,627.0,3,2,1
2025-02-13,Jakarta,19,2,44317.0,63.1,4.4,613.0,3,2,1
2025-02-13,Jakarta,21,1,52295.0,31.7,4.0,730.0,3,2,0
2025-02-13,Jakarta,22,1,46697.0,28.5,5.0,680.0,3,2,0
2025-02-13,Medan,12,2,44037.5,48.2,4.5,234.0,3,2,0
2025-02-13,Medan,14,1,91726.0,38.6,4.4,204.0,3,2,0
2025-02-13,Medan,17,1,43039.0,47.3,4.0,157.0,3,2,1
2025-02-13,Medan,18,1,26797.0,25.0,4.6,159.0,3,2,1
2025-02-13,Surabaya,8,1,49561.0,31.8,4.9,209.0,3,2,1
2025-02-13,Surabaya,9,1,48765.0,43.5,4.9,182.0,3,2,1
2025-02-13,Surabaya,10,1,49242.0,30.6,5.0,246.0,3,2,0
2025-02-13,Surabaya,12,1,47325.0,50.4,4.2,280.0,3,2,0
2025-02-13,Surabaya,22,2,38787.0,28.8,4.550000000000001,259.0,3,2,0
2025-02-14,Bandung,8,1,49465.0,42.3,4.2,217.0,4,2,1
2025-02-14,Bandung,10,1,68218.0,42.0,4.3,307.0,4,2,0
2025-02-14,Bandung,13,1,50227.0,37.5,4.7,315.0,4,2,0
2025-02-14,Bandung,19,2,19959.5,30.049999999999997,4.300000000000001,249.0,4,2,1
2025-02-14,Bandung,22,1,73060.0,52.8,4.2,290.0,4,2,0
2025-02-14,Jakarta,0,1,62263.0,26.0,4.8,680.0,4,2,0
2025-02-14,Jakarta,7,1,74211.0,36.5,4.2,618.0,4,2,1
2025-02-14,Jakarta,8,2,33935.5,28.3,4.7,625.0,4,2,1
2025-02-14,Jakarta,13,1,37275.0,25.8,4.9,729.0,4,2,0
2025-02-14,Jakarta,15,1,33633.0,16.4,4.5,680.0,4,2,0
2025-02-14,Jakarta,18,3,48787.333333333336,31.933333333333334,4.6000000000000005,621.6666666666666,4,2,1
2025-02-14,Jakarta,19,3,55987.0,52.699999999999996,4.533333333333334,634.0,4,2,1
2025-02-14,Jakarta,20,3,56707.666666666664,40.53333333333333,4.566666666666666,697.0,4,2,0
2025-02-14,Jakarta,21,1,63794.0,53.1,4.4,728.0,4,2,0
2025-02-14,Medan,16,1,10000.0,22.3,4.6,169.0,4,2,1
2025-02-14,Semarang,8,1,31318.0,38.3,4.5,111.0,4,2,1
2025-02-14,Semarang,15,1,62413.0,48.9,4.5,179.0,4,2,0
2025-02-14,Semarang,19,1,24352.0,23.7,4.7,95.0,4,2,1
2025-02-14,Semarang,20,1,19119.0,6.2,4.6,187.0,4,2,0
2025-02-14,Surabaya,7,1,42451.0,46.4,4.7,205.0,4,2,1
2025-02-14,Surabaya,8,1,58130.0,27.5,4.8,159.0,4,2,1
2025-02-14,Surabaya,16,1,44681.0,38.9,4.5,173.0,4,2,1
2025-02-14,Surabaya,17,1,62431.0,10.7,4.9,161.0,4,2,1
2025-02-15,Bandung,5,1,30935.0,35.0,4.5,307.0,5,2,0
2025-02-15,Bandung,8,1,11315.0,10.6,4.5,257.0,5,2,1
2025-02-15,Bandung,12,2,33674.5,23.0,4.4,326.0,5,2,0
2025-02-15,Bandung,16,1,51921.0,40.6,4.6,267.0,5,2,1
2025-02-15,Bandung,17,1,32587.0,25.9,4.6,222.0,5,2,1
2025-02-15,Bandung,18,1,41322.0,21.4,4.9,222.0,5,2,1
2025-02-15,Bandung,21,1,30858.0,28.3,4.5,331.0,5,2,0
2025-02-15,Jakarta,6,1,108481.0,55.4,4.4,629.0,5,2,1
2025-02-15,Jakarta,7,1,80596.0,56.3,4.1,630.0,5,2,1
2025-02-15,Jakarta,8,3,48039.0,52.300000000000004,4.3,609.0,5,2,1
2025-02-15,Jakarta,9,2,25321.5,28.45,4.4,632.5,5,2,1
2025-02-15,Jakarta,15,1,49997.0,22.0,4.1,729.0,5,2,0
2025-02-15,Jakarta,16,1,96602.0,63.0,4.6,598.0,5,2,1
2025-02-15,Jakarta,17,2,28437.5,26.3,4.9,624.0,5,2,1
2025-02-15,Jakarta,19,1,33743.0,40.1,4.8,618.0,5,2,1
2025-02-15,Jakarta,23,1,56904.0,29.1,4.5,720.0,5,2,0
2025-02-15,Medan,9,1,54373.0,27.7,4.6,149.0,5,2,1
2025-02-15,Semarang,6,1,49451.0,39.2,4.7,95.0,5,2,1
2025-02-15,Surabaya,3,1,37601.0,32.7,4.5,261.0,5,2,0
2025-02-15,Surabaya,7,1,42461.0,41.2,4.5,202.0,5,2,1
2025-02-15,Surabaya,11,1,50997.0,35.1,4.3,242.0,5,2,0
2025-02-15,Surabaya,13,1,62966.0,30.9,4.6,286.0,5,2,0
2025-02-15,Surabaya,17,1,38183.0,31.4,4.6,202.0,5,2,1
2025-02-16,Bandung,5,1,49361.0,15.0,4.6,348.0,6,2,0
2025-02-16,Bandung,6,1,39010.0,47.1,4.5,221.0,6,2,1
2025-02-16,Bandung,16,1,43008.0,23.4,4.4,248.0,6,2,1
2025-02-16,Bandung,19,1,51007.0,32.7,4.7,251.0,6,2,1
2025-02-16,Bandung,22,1,14296.0,7.2,4.6,297.0,6,2,0
2025-02-16,Bandung,23,1,65462.0,26.0,4.7,338.0,6,2,0
2025-02-16,Jakarta,4,2,56862.0,39.5,4.6,677.0,6,2,0
2025-02-16,Jakarta,6,1,58540.0,54.3,4.4,639.0,6,2,1
2025-02-16,Jakarta,7,1,45813.0,30.5,4.7,620.0,6,2,1
2025-02-16,Jakarta,8,1,65828.0,25.6,4.6,643.0,6,2,1
2025-02-16,Jakarta,9,1,42922.0,33.4,4.6,607.0,6,2,1
2025-02-16,Jakarta,10,2,38372.5,24.6,4.6,711.5,6,2,0
2025-02-16,Jakarta,11,1,58609.0,53.3,4.1,678.0,6,2,0
2025-02-16,Jakarta,13,2,30625.0,8.95,4.65,716.5,6,2,0
2025-02-16,Jakarta,15,1,79865.0,55.2,4.4,680.0,6,2,0
2025-02-16,Jakarta,17,1,115361.0,60.2,4.6,621.0,6,2,1
2025-02-16,Jakarta,18,1,42666.0,39.3,4.5,616.0,6,2,1
2025-02-16,Jakarta,19,2,43725.5,38.3,4.6,622.0,6,2,1
2025-02-16,Jakarta,20,2,63426.0,48.1,4.45,701.5,6,2,0
2025-02-16,Medan,6,1,43122.0,27.5,4.4,163.0,6,2,1
2025-02-16,Medan,7,1,10000.0,5.0,5.0,145.0,6,2,1
2025-02-16,Medan,9,1,36620.0,42.1,4.6,125.0,6,2,1
2025-02-16,Medan,18,1,59092.0,39.9,4.7,169.0,6,2,1
2025-02-16,Medan,23,1,17977.0,26.0,4.8,219.0,6,2,0
2025-02-16,Semarang,9,1,63444.0,47.7,4.4,94.0,6,2,1
2025-02-16,Semarang,12,1,44613.0,14.7,4.7,152.0,6,2,0
2025-02-16,Semarang,19,1,44575.0,50.7,4.1,116.0,6,2,1
2025-02-16,Surabaya,13,1,50603.0,37.5,4.7,242.0,6,2,0
2025-02-16,Surabaya,14,1,88096.0,45.1,5.0,290.0,6,2,0
2025-02-16,Surabaya,17,1,90822.0,42.3,4.5,153.0,6,2,1
2025-02-17,Bandung,6,1,49473.0,18.0,5.0,266.0,0,2,1
2025-02-17,Bandung,8,1,32035.0,30.9,4.6,265.0,0,2,1
2025-02-17,Bandung,11,1,40847.0,34.5,4.3,292.0,0,2,0
2025-02-17,Bandung,13,1,57937.0,37.0,5.0,297.0,0,2,0
2025-02-17,Bandung,16,1,39488.0,35.1,4.6,234.0,0,2,1
2025-02-17,Bandung,17,1,32715.0,13.1,4.7,232.0,0,2,1
2025-02-17,Bandung,20,1,42389.0,31.8,5.0,304.0,0,2,0
2025-02-17,Jakarta,5,1,19079.0,22.9,5.0,670.0,0,2,0
2025-02-17,Jakarta,7,1,37300.0,25.5,4.6,600.0,0,2,1
2025-02-17,Jakarta,10,1,94804.0,39.4,4.0,720.0,0,2,0
2025-02-17,Jakarta,16,1,53261.0,37.0,4.7,629.0,0,2,1
2025-02-17,Jakarta,17,2,54529.0,49.150000000000006,4.449999999999999,609.5,0,2,1
2025-02-17,Jakarta,18,2,35465.5,38.15,4.4,635.0,0,2,1
2025-02-17,Medan,7,2,55614.0,41.45,4.35,122.0,0,2,1
2025-02-17,Medan,9,1,32963.0,30.5,4.5,158.0,0,2,1
2025-02-17,Medan,17,1,20728.0,47.6,5.0,144.0,0,2,1
2025-02-17,Medan,22,1,25834.0,5.0,4.8,193.0,0,2,0
2025-02-17,Medan,23,1,25666.0,36.2,4.8,228.0,0,2,0
2025-02-17,Semarang,7,1,68292.0,47.6,4.5,97.0,0,2,1
2025-02-17,Semarang,15,1,53746.0,19.0,4.6,158.0,0,2,0
2025-02-17,Semarang,17,1,65175.0,71.5,4.6,80.0,0,2,1
2025-02-17,Surabaya,8,1,64969.0,41.6,4.5,208.0,0,2,1
2025-02-17,Surabaya,10,2,48913.5,20.9,4.7,247.5,0,2,0
2025-02-17,Surabaya,15,1,34456.0,16.0,4.4,275.0,0,2,0
2025-02-17,Surabaya,20,1,64114.0,23.1,4.9,244.0,0,2,0
2025-02-18,Bandung,5,1,63812.0,44.4,4.8,291.0,1,2,0
2025-02-18,Bandung,6,1,55683.0,27.2,5.0,238.0,1,2,1
2025-02-18,Bandung,8,1,46982.0,32.1,4.7,252.0,1,2,1
2025-02-18,Bandung,11,2,49796.5,31.349999999999998,4.55,302.0,1,2,0
2025-02-18,Bandung,14,1,52367.0,48.1,4.7,343.0,1,2,0
2025-02-18,Bandung,19,1,46892.0,39.0,4.2,246.0,1,2,1
2025-02-18,Bandung,22,1,37359.0,27.3,4.9,315.0,1,2,0
2025-02-18,Jakarta,6,2,42951.0,32.15,4.85,629.5,1,2,1
2025-02-18,Jakarta,8,2,39396.5,41.15,4.300000000000001,637.5,1,2,1
2025-02-18,Jakarta,9,1,32469.0,42.6,4.7,645.0,1,2,1
2025-02-18,Jakarta,10,1,42919.0,44.0,4.5,687.0,1,2,0
2025-02-18,Jakarta,13,1,33968.0,30.2,4.5,709.0,1,2,0
2025-02-18,Jakarta,14,1,40079.0,9.2,4.6,698.0,1,2,0
2025-02-18,Jakarta,16,1,34866.0,11.6,4.3,629.0,1,2,1
2025-02-18,Jakarta,17,1,21498.0,26.9,5.0,597.0,1,2,1
2025-02-18,Jakarta,18,1,20834.0,46.8,4.6,645.0,1,2,1
2025-02-18,Jakarta,19,2,55975.5,49.0,4.4,622.5,1,2,1
2025-02-18,Jakarta,20,1,40272.0,26.8,4.7,721.0,1,2,0
2025-02-18,Jakarta,21,1,27994.0,21.5,4.7,712.0,1,2,0
2025-02-18,Medan,16,1,44272.0,34.8,4.7,146.0,1,2,1
2025-02-18,Medan,18,2,47389.0,29.200000000000003,4.85,133.5,1,2,1
2025-02-18,Surabaya,9,1,14683.0,33.4,4.8,173.0,1,2,1
2025-02-18,Surabaya,11,1,29981.0,5.0,4.4,289.0,1,2,0
2025-02-18,Surabaya,12,1,10000.0,28.3,4.5,246.0,1,2,0
2025-02-18,Surabaya,15,2,32293.5,14.4,4.65,273.0,1,2,0
2025-02-18,Surabaya,17,1,38532.0,52.4,4.7,163.0,1,2,1
2025-02-18,Surabaya,18,2,44637.0,35.85,4.5,182.0,1,2,1
2025-02-19,Bandung,0,1,31368.0,46.6,4.1,333.0,2,2,0
2025-02-19,Bandung,7,1,55831.0,57.0,4.4,215.0,2,2,1
2025-02-19,Bandung,18,2,49629.5,48.599999999999994,4.35,233.0,2,2,1
2025-02-19,Bandung,20,1,60929.0,44.4,4.4,295.0,2,2,0
2025-02-19,Jakarta,6,1,35398.0,25.2,4.7,633.0,2,2,1
2025-02-19,Jakarta,8,1,27930.0,35.2,4.4,649.0,2,2,1
2025-02-19,Jakarta,9,1,45283.0,53.1,4.3,602.0,2,2,1
2025-02-19,Jakarta,12,1,45663.0,18.1,4.4,695.0,2,2,0
2025-02-19,Jakarta,16,1,48334.0,51.0,4.4,602.0,2,2,1
2025-02-19,Jakarta,17,1,77558.0,64.0,4.5,642.0,2,2,1
2025-02-19,Jakarta,19,1,10000.0,25.3,5.0,611.0,2,2,1
2025-02-19,Jakarta,20,1,41325.0,26.1,4.6,679.0,2,2,0
2025-02-19,Jakarta,22,1,54327.0,40.8,4.9,698.0,2,2,0
2025-02-19,Jakarta,23,1,76715.0,47.0,4.2,672.0,2,2,0
2025-02-19,Medan,10,1,65722.0,41.9,4.0,241.0,2,2,0
2025-02-19,Semarang,0,1,69747.0,51.9,4.2,186.0,2,2,0
2025-02-19,Semarang,14,2,40134.0,34.45,4.45,181.0,2,2,0
2025-02-19,Surabaya,6,2,48624.5,29.9,4.55,193.0,2,2,1
2025-02-19,Surabaya,11,1,40378.0,22.9,4.7,248.0,2,2,0
2025-02-19,Surabaya,15,1,33668.0,21.4,4.2,280.0,2,2,0
2025-02-19,Surabaya,17,1,40252.0,32.0,4.8,171.0,2,2,1
2025-02-19,Surabaya,18,2,30856.0,31.1,4.6,176.5,2,2,1
2025-02-20,Bandung,6,2,46919.0,38.95,4.75,253.0,3,2,1
2025-02-20,Bandung,7,1,32939.0,27.2,4.8,223.0,3,2,1
2025-02-20,Bandung,9,2,54224.5,44.0,4.45,214.0,3,2,1
2025-02-20,Bandung,16,1,10068.0,14.5,5.0,237.0,3,2,1
2025-02-20,Bandung,17,2,59309.0,35.3,4.2,237.0,3,2,1
2025-02-20,Bandung,18,3,43126.666666666664,35.13333333333333,4.7,223.33333333333334,3,2,1
2025-02-20,Bandung,22,1,69969.0,61.0,4.1,336.0,3,2,0
2025-02-20,Jakarta,6,1,62495.0,46.2,4.7,609.0,3,2,1
2025-02-20,Jakarta,7,1,70143.0,44.3,4.4,628.0,3,2,1
2025-02-20,Jakarta,9,1,80941.0,59.9,4.3,634.0,3,2,1
2025-02-20,Jakarta,10,3,45492.666666666664,45.03333333333333,4.366666666666667,701.3333333333334,3,2,0
2025-02-20,Jakarta,12,1,13720.0,22.3,4.6,722.0,3,2,0
2025-02-20,Jakarta,15,1,53722.0,22.1,4.6,681.0,3,2,0
2025-02-20,Jakarta,16,1,45903.0,31.0,4.6,599.0,3,2,1
2025-02-20,Jakarta,17,2,91908.0,62.95,4.25,610.0,3,2,1
2025-02-20,Jakarta,18,1,23414.0,18.0,4.7,647.0,3,2,1
2025-02-20,Jakarta,19,2,54698.5,47.2,4.35,606.0,3,2,1
2025-02-20,Medan,6,1,38618.0,54.3,4.6,162.0,3,2,1
2025-02-20,Semarang,8,1,38139.0,27.0,4.5,86.0,3,2,1
2025-02-20,Semarang,10,1,46111.0,26.9,5.0,202.0,3,2,0
2025-02-20,Semarang,13,1,53487.0,34.4,4.1,205.0,3,2,0
2025-02-20,Semarang,15,1,37973.0,25.4,4.6,206.0,3,2,0
2025-02-20,Semarang,17,1,45804.0,23.4,4.6,82.0,3,2,1
2025-02-20,Semarang,18,1,39700.0,45.5,4.6,94.0,3,2,1
2025-02-20,Semarang,19,2,48198.0,35.1,4.45,124.5,3,2,1
2025-02-20,Surabaya,10,1,53652.0,57.7,4.4,263.0,3,2,0
2025-02-20,Surabaya,16,1,54340.0,28.4,4.8,184.0,3,2,1
2025-02-21,Bandung,8,1,33055.0,40.2,5.0,237.0,4,2,1
2025-02-21,Bandung,10,1,44635.0,23.2,4.4,349.0,4,2,0
2025-02-21,Bandung,11,1,17794.0,8.6,4.5,329.0,4,2,0
2025-02-21,Bandung,12,1,35134.0,21.4,4.6,297.0,4,2,0
2025-02-21,Bandung,15,1,10000.0,5.0,4.0,347.0,4,2,0
2025-02-21,Bandung,16,1,39431.0,21.9,4.5,226.0,4,2,1
2025-02-21,Bandung,18,1,16025.0,13.5,4.9,252.0,4,2,1
2025-02-21,Bandung,19,1,65487.0,56.3,4.3,258.0,4,2,1
2025-02-21,Bandung,20,1,59310.0,21.9,4.4,329.0,4,2,0
2025-02-21,Bandung,23,1,58476.0,40.3,4.6,322.0,4,2,0
2025-02-21,Jakarta,7,1,23975.0,44.2,4.6,619.0,4,2,1
2025-02-21,Jakarta,9,1,68300.0,73.3,4.0,597.0,4,2,1
2025-02-21,Jakarta,13,1,57491.0,39.6,4.3,704.0,4,2,0
2025-02-21,Jakarta,14,1,35625.0,34.9,4.7,670.0,4,2,0
2025-02-21,Jakarta,17,1,50388.0,40.7,4.1,597.0,4,2,1
2025-02-21,Jakarta,18,1,53301.0,40.7,4.5,626.0,4,2,1
2025-02-21,Jakarta,19,2,58304.5,41.45,4.449999999999999,620.0,4,2,1
2025-02-21,Jakarta,20,1,37830.0,39.6,4.8,676.0,4,2,0
2025-02-21,Medan,19,1,38149.0,34.2,4.7,137.0,4,2,1
2025-02-21,Medan,20,1,37831.0,27.0,4.5,216.0,4,2,0
2025-02-21,Semarang,18,3,48892.0,39.833333333333336,4.466666666666667,100.33333333333333,4,2,1
2025-02-21,Surabaya,0,1,71116.0,19.7,4.6,255.0,4,2,0
2025-02-21,Surabaya,10,1,52458.0,39.4,4.7,284.0,4,2,0
2025-02-21,Surabaya,17,1,83749.0,39.0,4.3,156.0,4,2,1
2025-02-21,Surabaya,21,1,29274.0,24.6,4.8,246.0,4,2,0
2025-02-22,Bandung,11,1,79041.0,42.3,4.4,319.0,5,2,0
2025-02-22,Bandung,18,2,25111.0,33.3,4.4,244.5,5,2,1
2025-02-22,Bandung,22,1,72427.0,52.6,4.7,312.0,5,2,0
2025-02-22,Jakarta,6,1,20704.0,20.5,4.6,608.0,5,2,1
2025-02-22,Jakarta,9,1,68674.0,42.0,4.4,619.0,5,2,1
2025-02-22,Jakarta,11,1,35322.0,27.1,4.7,730.0,5,2,0
2025-02-22,Jakarta,13,1,42992.0,45.8,4.4,680.0,5,2,0
2025-02-22,Jakarta,19,2,46361.5,37.5,4.35,601.0,5,2,1
2025-02-22,Jakarta,22,1,70171.0,59.4,4.7,685.0,5,2,0
2025-02-22,Medan,7,1,75591.0,47.0,4.7,158.0,5,2,1
2025-02-22,Medan,8,1,56205.0,53.2,4.7,158.0,5,2,1
2025-02-22,Medan,10,1,16535.0,36.9,4.7,209.0,5,2,0
2025-02-22,Medan,13,1,60886.0,33.4,4.7,238.0,5,2,0
2025-02-22,Medan,14,1,67537.0,40.6,4.3,230.0,5,2,0
2025-02-22,Semarang,0,1,33919.0,13.9,4.5,200.0,5,2,0
2025-02-22,Semarang,15,2,31057.5,41.5,4.45,181.0,5,2,0
2025-02-22,Semarang,17,2,33680.0,29.849999999999998,4.75,93.0,5,2,1
2025-02-22,Semarang,19,1,52277.0,29.6,5.0,112.0,5,2,1
2025-02-22,Semarang,23,1,61419.0,34.2,4.9,189.0,5,2,0
2025-02-22,Surabaya,8,1,16783.0,28.5,4.5,183.0,5,2,1
2025-02-22,Surabaya,15,1,42409.0,29.5,4.7,271.0,5,2,0
2025-02-22,Surabaya,17,1,61106.0,58.3,4.3,154.0,5,2,1
2025-02-22,Surabaya,20,1,52945.0,14.4,4.7,264.0,5,2,0
2025-02-23,Bandung,5,1,20052.0,6.2,4.5,314.0,6,2,0
2025-02-23,Bandung,7,1,10000.0,8.8,4.5,223.0,6,2,1
2025-02-23,Bandung,16,1,60853.0,51.7,4.3,247.0,6,2,1
2025-02-23,Bandung,17,1,31236.0,27.9,4.8,260.0,6,2,1
2025-02-23,Jakarta,5,1,46325.0,44.4,4.1,716.0,6,2,0
2025-02-23,Jakarta,6,3,73216.33333333333,39.766666666666666,4.7,606.3333333333334,6,2,1
2025-02-23,Jakarta,7,1,89784.0,62.5,4.3,636.0,6,2,1
2025-02-23,Jakarta,8,2,27749.5,38.0,4.85,627.0,6,2,1
2025-02-23,Jakarta,17,2,70841.0,61.15,4.6,624.0,6,2,1
2025-02-23,Jakarta,18,1,53233.0,39.3,4.6,638.0,6,2,1
2025-02-23,Jakarta,19,2,57299.5,45.6,4.3,632.0,6,2,1
2025-02-23,Jakarta,20,2,66024.0,35.75,4.4,683.0,6,2,0
2025-02-23,Medan,8,1,26057.0,23.5,4.8,140.0,6,2,1
2025-02-23,Medan,11,1,47573.0,29.5,4.3,208.0,6,2,0
2025-02-23,Medan,13,2,45283.0,35.8,4.8,222.0,6,2,0
2025-02-23,Medan,19,1,74747.0,27.5,4.9,156.0,6,2,1
2025-02-23,Semarang,12,1,63037.0,31.7,4.2,155.0,6,2,0
2025-02-23,Semarang,18,1,10000.0,5.0,5.0,92.0,6,2,1
2025-02-23,Surabaya,1,1,38141.0,39.2,4.8,268.0,6,2,0
2025-02-23,Surabaya,8,1,40805.0,40.4,4.6,202.0,6,2,1
2025-02-23,Surabaya,11,1,29251.0,32.5,4.6,235.0,6,2,0
2025-02-23,Surabaya,18,1,52947.0,36.6,4.7,168.0,6,2,1
2025-02-23,Surabaya,22,1,33710.0,32.4,3.8,252.0,6,2,0
2025-02-24,Bandung,4,1,16666.0,12.4,5.0,324.0,0,2,0
2025-02-24,Bandung,12,1,21317.0,22.4,4.2,305.0,0,2,0
2025-02-24,Bandung,13,1,29908.0,36.5,4.6,294.0,0,2,0
2025-02-24,Bandung,14,1,41559.0,13.3,4.7,319.0,0,2,0
2025-02-24,Bandung,15,1,34522.0,26.8,4.6,306.0,0,2,0
2025-02-24,Bandung,16,1,80039.0,37.0,4.5,240.0,0,2,1
2025-02-24,Bandung,17,1,35272.0,48.4,4.7,220.0,0,2,1
2025-02-24,Bandung,18,1,14320.0,33.5,4.7,256.0,0,2,1
2025-02-24,Bandung,19,1,17857.0,8.7,4.5,244.0,0,2,1
2025-02-24,Bandung,20,1,41479.0,30.2,4.6,324.0,0,2,0
2025-02-24,Jakarta,8,1,30071.0,35.4,5.0,597.0,0,2,1
2025-02-24,Jakarta,9,1,44781.0,31.3,4.3,596.0,0,2,1
2025-02-24,Jakarta,10,2,48656.0,28.35,4.55,698.5,0,2,0
2025-02-24,Jakarta,13,2,80252.0,53.9,3.8,706.0,0,2,0
